"tf.Tensor(
[[[203 204 198]
  [202 203 197]
  [202 203 197]
  ...
  [181 180 176]
  [181 180 176]
  [181 180 176]]

 [[203 204 198]
  [202 203 197]
  [202 203 197]
  ...
  [181 180 176]
  [181 180 176]
  [181 180 176]]

 [[203 204 198]
  [202 203 197]
  [202 203 197]
  ...
  [182 181 176]
  [182 181 176]
  [182 181 176]]

 ...

 [[212 216 217]
  [212 216 217]
  [212 216 219]
  ...
  [ 64  60  61]
  [ 64  60  61]
  [ 64  60  61]]

 [[213 217 218]
  [212 216 217]
  [212 216 219]
  ...
  [ 64  60  61]
  [ 64  60  61]
  [ 64  60  61]]

 [[213 217 218]
  [213 217 218]
  [213 217 220]
  ...
  [ 64  60  61]
  [ 64  60  61]
  [ 64  60  61]]], shape=(1280, 720, 3), dtype=uint8)",351.0,576.0,0.69866323,373.0,562.0,0.565667,343.0,558.0,0.5815104,419.0,574.0,0.764206,349.0,568.0,0.7190641,441.0,640.0,0.8032049,322.0,662.0,0.792032,482.0,813.0,0.8466748,215.0,717.0,0.7776667,455.0,971.0,0.7569726,112.0,667.0,0.64412624,410.0,879.0,0.73771536,330.0,874.0,0.62692535,422.0,1170.0,0.8055219,354.0,1160.0,0.7647828,449.0,1258.0,0.12745832,351.0,1263.0,0.11404028
"tf.Tensor(
[[[202 203 198]
  [202 203 198]
  [202 203 198]
  ...
  [186 186 178]
  [186 186 178]
  [186 186 178]]

 [[202 203 198]
  [202 203 198]
  [202 203 198]
  ...
  [186 186 178]
  [186 186 178]
  [186 186 178]]

 [[203 202 198]
  [203 202 198]
  [203 202 198]
  ...
  [186 186 178]
  [186 186 178]
  [186 186 178]]

 ...

 [[213 216 221]
  [212 215 220]
  [212 215 220]
  ...
  [ 61  59  60]
  [ 60  58  59]
  [ 59  57  58]]

 [[213 216 221]
  [213 216 221]
  [213 216 221]
  ...
  [ 59  59  59]
  [ 59  59  59]
  [ 59  59  59]]

 [[213 216 221]
  [212 215 220]
  [212 215 220]
  ...
  [ 59  59  59]
  [ 59  59  59]
  [ 59  59  59]]], shape=(1280, 720, 3), dtype=uint8)",351.0,576.0,0.7022178,372.0,561.0,0.55334556,344.0,557.0,0.59892076,419.0,573.0,0.76906765,353.0,567.0,0.7013823,443.0,639.0,0.8162936,323.0,664.0,0.7526599,484.0,813.0,0.83804226,216.0,718.0,0.80307263,454.0,971.0,0.75036937,118.0,669.0,0.64931345,410.0,885.0,0.6972284,332.0,877.0,0.6517763,421.0,1169.0,0.6773975,356.0,1160.0,0.78907067,450.0,1258.0,0.122683406,352.0,1264.0,0.102367386
"tf.Tensor(
[[[201 202 194]
  [202 203 195]
  [202 203 195]
  ...
  [194 194 186]
  [194 194 186]
  [194 194 186]]

 [[201 202 194]
  [202 203 195]
  [202 203 195]
  ...
  [194 194 186]
  [194 194 186]
  [194 194 186]]

 [[202 202 194]
  [203 203 195]
  [203 203 195]
  ...
  [194 194 186]
  [194 194 186]
  [194 194 186]]

 ...

 [[213 216 221]
  [212 215 220]
  [212 215 220]
  ...
  [ 62  57  61]
  [ 62  57  61]
  [ 61  56  60]]

 [[213 216 221]
  [213 216 221]
  [213 216 221]
  ...
  [ 62  57  61]
  [ 61  56  60]
  [ 61  56  60]]

 [[213 216 221]
  [212 215 220]
  [212 215 220]
  ...
  [ 62  57  61]
  [ 61  56  60]
  [ 61  56  60]]], shape=(1280, 720, 3), dtype=uint8)",352.0,577.0,0.67242545,373.0,562.0,0.5889813,344.0,558.0,0.6177802,419.0,573.0,0.76100516,353.0,567.0,0.708447,443.0,640.0,0.82505333,322.0,663.0,0.7534073,483.0,812.0,0.8336048,214.0,717.0,0.78396493,452.0,972.0,0.7032968,117.0,669.0,0.63957417,410.0,884.0,0.6900307,333.0,876.0,0.65993476,422.0,1168.0,0.69232523,356.0,1160.0,0.7905342,450.0,1259.0,0.13265347,353.0,1264.0,0.10444657
"tf.Tensor(
[[[202 203 198]
  [202 203 198]
  [202 203 198]
  ...
  [189 189 181]
  [189 189 181]
  [189 189 181]]

 [[202 203 198]
  [202 203 198]
  [202 203 198]
  ...
  [189 189 181]
  [189 189 181]
  [189 189 181]]

 [[203 202 198]
  [203 202 198]
  [203 202 198]
  ...
  [189 189 181]
  [189 189 181]
  [189 189 181]]

 ...

 [[213 216 221]
  [212 215 220]
  [212 215 220]
  ...
  [ 62  57  61]
  [ 62  57  61]
  [ 61  56  60]]

 [[213 216 221]
  [213 216 221]
  [213 216 221]
  ...
  [ 62  57  61]
  [ 61  56  60]
  [ 61  56  60]]

 [[213 216 221]
  [212 215 220]
  [212 215 220]
  ...
  [ 62  57  61]
  [ 61  56  60]
  [ 61  56  60]]], shape=(1280, 720, 3), dtype=uint8)",352.0,577.0,0.6669897,373.0,562.0,0.59027296,344.0,558.0,0.62501264,419.0,573.0,0.7658055,352.0,567.0,0.7136127,443.0,640.0,0.8298471,321.0,664.0,0.7516037,482.0,812.0,0.82996285,213.0,716.0,0.7633506,452.0,972.0,0.69203985,118.0,669.0,0.6649328,411.0,880.0,0.7335922,332.0,876.0,0.64769685,422.0,1169.0,0.6925199,355.0,1159.0,0.7826042,450.0,1259.0,0.13230872,352.0,1263.0,0.107700735
"tf.Tensor(
[[[184 190 180]
  [184 190 180]
  [184 190 180]
  ...
  [176 176 168]
  [176 176 168]
  [176 176 168]]

 [[184 190 180]
  [184 190 180]
  [184 190 180]
  ...
  [176 176 168]
  [176 176 168]
  [176 176 168]]

 [[184 190 180]
  [184 190 180]
  [184 190 180]
  ...
  [176 176 168]
  [176 176 168]
  [176 176 168]]

 ...

 [[205 206 211]
  [206 207 212]
  [206 207 211]
  ...
  [ 49  45  46]
  [ 49  45  46]
  [ 50  46  47]]

 [[205 206 210]
  [206 207 211]
  [206 207 211]
  ...
  [ 49  45  46]
  [ 49  45  46]
  [ 50  46  47]]

 [[205 206 210]
  [206 207 211]
  [206 207 211]
  ...
  [ 49  45  46]
  [ 49  45  46]
  [ 50  46  47]]], shape=(1280, 720, 3), dtype=uint8)",408.0,541.0,0.73664635,429.0,521.0,0.67225814,404.0,522.0,0.6608531,491.0,528.0,0.9136306,435.0,531.0,0.6937386,524.0,607.0,0.802196,429.0,639.0,0.6638732,392.0,689.0,0.63200045,433.0,829.0,0.5773139,192.0,616.0,0.9279276,400.0,951.0,0.41829216,515.0,915.0,0.79403126,429.0,923.0,0.8592641,515.0,1239.0,0.7769883,453.0,1232.0,0.7888068,513.0,1282.0,0.11046681,459.0,1267.0,0.17721073
"tf.Tensor(
[[[184 190 180]
  [184 190 180]
  [184 190 180]
  ...
  [180 180 170]
  [180 180 170]
  [180 180 170]]

 [[184 190 180]
  [184 190 180]
  [184 190 180]
  ...
  [180 180 170]
  [180 180 170]
  [180 180 170]]

 [[184 190 180]
  [184 190 180]
  [184 190 180]
  ...
  [180 180 170]
  [180 180 170]
  [180 180 170]]

 ...

 [[205 206 211]
  [206 207 212]
  [206 207 211]
  ...
  [ 49  45  46]
  [ 49  45  46]
  [ 50  46  47]]

 [[205 206 210]
  [206 207 211]
  [206 207 211]
  ...
  [ 49  45  46]
  [ 49  45  46]
  [ 50  46  47]]

 [[205 206 210]
  [206 207 211]
  [206 207 211]
  ...
  [ 49  45  46]
  [ 49  45  46]
  [ 50  46  47]]], shape=(1280, 720, 3), dtype=uint8)",408.0,541.0,0.74032676,428.0,521.0,0.6663478,404.0,522.0,0.659143,490.0,528.0,0.9150639,435.0,531.0,0.69811535,523.0,607.0,0.8015206,415.0,642.0,0.6620834,393.0,689.0,0.63655466,432.0,828.0,0.56657624,192.0,618.0,0.9270605,401.0,950.0,0.40615395,515.0,914.0,0.7889478,428.0,923.0,0.8598756,515.0,1240.0,0.7781223,453.0,1233.0,0.78306353,514.0,1283.0,0.10608924,459.0,1267.0,0.16970018
"tf.Tensor(
[[[184 190 180]
  [184 190 180]
  [184 190 180]
  ...
  [179 179 169]
  [179 179 169]
  [179 179 169]]

 [[184 190 180]
  [184 190 180]
  [184 190 180]
  ...
  [179 179 169]
  [179 179 169]
  [179 179 169]]

 [[184 190 180]
  [184 190 180]
  [184 190 180]
  ...
  [179 179 169]
  [179 179 169]
  [179 179 169]]

 ...

 [[205 206 211]
  [206 207 212]
  [206 207 211]
  ...
  [ 49  45  46]
  [ 49  45  46]
  [ 50  46  47]]

 [[205 206 210]
  [206 207 211]
  [206 207 211]
  ...
  [ 49  45  46]
  [ 49  45  46]
  [ 50  46  47]]

 [[205 206 210]
  [206 207 211]
  [206 207 211]
  ...
  [ 49  45  46]
  [ 49  45  46]
  [ 50  46  47]]], shape=(1280, 720, 3), dtype=uint8)",408.0,541.0,0.73598737,428.0,521.0,0.66204536,404.0,522.0,0.65626776,491.0,528.0,0.91505474,435.0,531.0,0.7017721,523.0,607.0,0.7994803,415.0,641.0,0.67078817,393.0,689.0,0.6364747,432.0,828.0,0.5528269,195.0,617.0,0.86704606,401.0,949.0,0.38613582,514.0,913.0,0.78567827,428.0,923.0,0.85981464,513.0,1237.0,0.5931235,453.0,1233.0,0.7931887,514.0,1282.0,0.11044189,460.0,1267.0,0.17292258
"tf.Tensor(
[[[189 189 181]
  [189 189 181]
  [189 189 181]
  ...
  [176 176 168]
  [176 176 168]
  [176 176 168]]

 [[189 189 181]
  [189 189 181]
  [189 189 181]
  ...
  [176 176 168]
  [176 176 168]
  [176 176 168]]

 [[189 189 181]
  [189 189 181]
  [189 189 181]
  ...
  [176 176 166]
  [176 176 166]
  [176 176 166]]

 ...

 [[203 209 209]
  [203 209 209]
  [204 210 210]
  ...
  [ 50  46  47]
  [ 50  46  47]
  [ 50  46  47]]

 [[203 209 209]
  [203 209 209]
  [204 210 210]
  ...
  [ 49  45  46]
  [ 49  45  46]
  [ 49  45  46]]

 [[203 209 209]
  [203 209 209]
  [204 210 210]
  ...
  [ 49  45  46]
  [ 49  45  46]
  [ 49  45  46]]], shape=(1280, 720, 3), dtype=uint8)",407.0,539.0,0.68533635,429.0,518.0,0.7518134,401.0,521.0,0.5667265,489.0,526.0,0.9097189,427.0,531.0,0.69486403,520.0,605.0,0.8320474,413.0,644.0,0.6878165,386.0,693.0,0.6471294,419.0,830.0,0.6267552,184.0,626.0,0.6780497,394.0,965.0,0.45148912,512.0,921.0,0.63925576,426.0,927.0,0.8074142,514.0,1246.0,0.7934395,454.0,1240.0,0.876086,514.0,1286.0,0.102047585,458.0,1268.0,0.14165182
"tf.Tensor(
[[[189 189 181]
  [189 189 181]
  [189 189 181]
  ...
  [179 179 169]
  [179 179 169]
  [179 179 169]]

 [[189 189 181]
  [189 189 181]
  [189 189 181]
  ...
  [179 179 169]
  [179 179 169]
  [179 179 169]]

 [[189 189 181]
  [189 189 181]
  [189 189 181]
  ...
  [179 179 169]
  [179 179 169]
  [179 179 169]]

 ...

 [[203 209 209]
  [203 209 209]
  [204 210 210]
  ...
  [ 50  46  47]
  [ 50  46  47]
  [ 50  46  47]]

 [[203 209 209]
  [203 209 209]
  [204 210 210]
  ...
  [ 49  45  46]
  [ 49  45  46]
  [ 49  45  46]]

 [[203 209 209]
  [203 209 209]
  [204 210 210]
  ...
  [ 49  45  46]
  [ 49  45  46]
  [ 49  45  46]]], shape=(1280, 720, 3), dtype=uint8)",407.0,539.0,0.67488575,429.0,517.0,0.7598027,402.0,521.0,0.5672673,490.0,526.0,0.9066221,428.0,530.0,0.6875585,520.0,605.0,0.8258238,411.0,644.0,0.70507354,387.0,693.0,0.63750774,417.0,830.0,0.64016175,184.0,628.0,0.7190175,396.0,966.0,0.34623536,512.0,921.0,0.63401866,426.0,927.0,0.8049164,514.0,1246.0,0.791097,454.0,1240.0,0.8735,514.0,1286.0,0.10411387,458.0,1268.0,0.14126666
"tf.Tensor(
[[[189 189 181]
  [189 189 181]
  [189 189 181]
  ...
  [169 170 164]
  [169 170 164]
  [169 170 164]]

 [[189 189 181]
  [189 189 181]
  [189 189 181]
  ...
  [169 170 164]
  [169 170 164]
  [169 170 164]]

 [[189 189 181]
  [189 189 181]
  [189 189 181]
  ...
  [169 170 164]
  [169 170 164]
  [169 170 164]]

 ...

 [[204 208 209]
  [204 208 209]
  [205 209 210]
  ...
  [ 50  46  47]
  [ 50  46  47]
  [ 50  46  47]]

 [[204 208 209]
  [204 208 209]
  [205 209 210]
  ...
  [ 49  45  46]
  [ 49  45  46]
  [ 49  45  46]]

 [[204 208 209]
  [204 208 209]
  [205 209 210]
  ...
  [ 49  45  46]
  [ 49  45  46]
  [ 49  45  46]]], shape=(1280, 720, 3), dtype=uint8)",407.0,539.0,0.6736423,429.0,517.0,0.75252646,401.0,521.0,0.5628245,489.0,526.0,0.9103315,427.0,530.0,0.6895642,520.0,605.0,0.8259351,411.0,645.0,0.713653,389.0,693.0,0.6312543,417.0,830.0,0.6523992,186.0,629.0,0.73551047,393.0,965.0,0.46937189,512.0,921.0,0.64261067,426.0,928.0,0.81318533,514.0,1246.0,0.7958612,454.0,1240.0,0.8764666,514.0,1287.0,0.10035185,458.0,1269.0,0.13793083
